class,clip,duration,kind,event,at,for
weapon_sg556,reload,2.7667,Sound,Weapon_sg556.Clipout,0.3000,0.0000
weapon_sg556,reload,2.7667,ID,WPN_DROP_MAG,0.6000,0.0000
weapon_sg556,reload,2.7667,Sound,Weapon_sg556.Clipin,0.9667,0.0000
weapon_sg556,reload,2.7667,Sound,Weapon_sg556.AddAmmo,1.0333,0.0000
weapon_sg556,reload,2.7667,ID,WPN_RELOAD_ADD_AMMO,1.0333,0.0000
weapon_sg556,reload,2.7667,Sound,Weapon_sg556.BoltBack,1.8667,0.0000
weapon_sg556,reload,2.7667,Sound,Weapon_sg556.BoltForward,2.1000,0.0000
weapon_sg556,shoot1,0.7000,,,,
weapon_sg556,shoot1,0.7000,Particle,game,0.0000,0.0000
weapon_sg556,shoot1,0.7000,ID,WPN_BLOCK_INSPECT,0.0000,0.5000
weapon_sg556,shoot1,0.7000,Particle,shell_eject,0.0000,0.0000
weapon_aug,draw,1.1667,,,,
weapon_aug,draw,1.1667,Sound,Weapon_AUG.Draw,0.0000,0.4667
weapon_aug,draw,1.1667,ID,WPN_INSPECT_USE_DRAW_VERSION,0.0000,0.2000
weapon_aug,draw,1.1667,Sound,Weapon_AUG.Boltpull_Q,0.1667,0.0000
weapon_aug,draw,1.1667,Sound,Weapon_AUG.Boltrelease_Q,0.4000,0.0000
weapon_aug,idle,0.0000,,,,
weapon_aug,ironsight_fidget,0.0000,,,,
weapon_aug,ironsight_shoot,0.2667,,,,
weapon_aug,ironsight_shoot,0.2667,Particle,ironsight,0.0000,0.0000
weapon_aug,ironsight_shoot,0.2667,Particle,shell_eject,0.0000,0.0000
weapon_aug,lookat01,4.3333,,,,
weapon_aug,lookat01,4.3333,ID,WPN_INSPECT_INTRO,0.0000,1.0667
weapon_aug,lookat01,4.3333,Sound,Weapon_AUG.WeaponMove1,0.0667,0.0000
weapon_aug,lookat01,4.3333,Sound,Weapon_AUG.WeaponMove2,1.0667,0.0000
weapon_aug,lookat01,4.3333,ID,WPN_INSPECT_LOOP,1.0667,1.5333
weapon_aug,lookat01,4.3333,ID,WPN_INSPECT_OUTRO,2.6000,1.7333
weapon_aug,lookat01,4.3333,Sound,Weapon_AUG.WeaponMove3,3.0333,0.0000
weapon_aug,lookat01_draw,4.3333,,,,
weapon_aug,lookat01_draw,4.3333,ID,WPN_INSPECT_INTRO,0.0000,1.0667
weapon_aug,lookat01_draw,4.3333,Sound,Weapon_AUG.WeaponMove1,0.0667,0.0000
weapon_aug,lookat01_draw,4.3333,Sound,Weapon_AUG.WeaponMove2,1.0667,0.0000
weapon_aug,lookat01_draw,4.3333,ID,WPN_INSPECT_LOOP,1.0667,1.5333
weapon_aug,lookat01_draw,4.3333,ID,WPN_INSPECT_OUTRO,2.6000,1.7333
weapon_aug,lookat01_draw,4.3333,Sound,Weapon_AUG.WeaponMove3,3.0333,0.0000
weapon_aug,reload,3.7667,,,,
weapon_aug,reload,3.7667,ID,WPN_RELOAD_SILENT,0.0000,1.5000
weapon_aug,reload,3.7667,Sound,Weapon_AUG.Clipout,0.5000,0.0000
weapon_aug,reload,3.7667,ID,WPN_DROP_MAG,0.6667,0.0000
weapon_aug,reload,3.7667,Sound,Weapon_AUG.Clipin,1.4667,0.0000
weapon_aug,reload,3.7667,Sound,Weapon_AUG.AddAmmo,1.5667,0.0000
weapon_aug,reload,3.7667,ID,WPN_RELOAD_ADD_AMMO,1.5667,0.0000
weapon_aug,reload,3.7667,Sound,Weapon_AUG.Cliphit,2.0334,0.0000
weapon_aug,reload,3.7667,Sound,Weapon_AUG.Boltpull,2.6000,0.0000
weapon_aug,reload,3.7667,Sound,Weapon_AUG.Boltrelease,2.8334,0.0000
weapon_aug,shoot1,0.9333,,,,
weapon_aug,shoot1,0.9333,Particle,shell_eject,0.0000,0.0000
weapon_aug,shoot1,0.9333,ID,WPN_BLOCK_INSPECT,0.0000,0.4333
weapon_aug,shoot1,0.9333,Particle,fps_view,0.0000,0.0000
weapon_m249,bullet_hide,0.5333,,,,
weapon_m249,draw,1.1000,,,,
weapon_m249,draw,1.1000,Sound,Weapon_M249.Draw,0.0000,0.3000
weapon_m249,draw,1.1000,Sound,Weapon_M249.pump_Q,0.2333,0.0000
weapon_m249,idle1,0.0000,,,,
weapon_m249,idle_from_activity,1.1000,,,,
weapon_m249,lookat01,6.8667,,,,
weapon_m249,lookat01,6.8667,Legacy,,0.0000,0.0000
weapon_m249,lookat01,6.8667,ID,WPN_INSPECT_INTRO,0.0000,1.8667
weapon_m249,lookat01,6.8667,ID,WPN_INSPECT_LOOP,1.8667,2.1333
weapon_m249,lookat01,6.8667,ID,WPN_INSPECT_OUTRO,4.0000,2.8667
weapon_m249,reload,5.7000,,,,
weapon_m249,reload,5.7000,ID,WPN_RELOAD_SILENT,0.0000,3.8167
weapon_m249,reload,5.7000,Sound,Weapon_M249.Coverup,0.5667,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.Chain,0.7833,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.Boxout,1.3333,0.0000
weapon_m249,reload,5.7000,ID,WPN_SHOW_BULLETS,1.7333,3.9667
weapon_m249,reload,5.7000,ID,WPN_DROP_MAG,1.8167,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.Chain,2.2833,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.Boxin,2.6500,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.Chain,2.9500,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.Coverdown,3.7333,0.0000
weapon_m249,reload,5.7000,ID,WPN_RELOAD_ADD_AMMO,3.7333,0.0000
weapon_m249,reload,5.7000,Sound,Weapon_M249.pump,4.4333,0.0000
weapon_m249,shoot1,1.7333,,,,
weapon_m249,shoot1,1.7333,Particle,shell_eject,0.0000,0.0000
weapon_m249,shoot1,1.7333,ID,WPN_BLOCK_INSPECT,0.0000,0.6667
weapon_m249,shoot1,1.7333,Particle,fps_fire,0.0000,0.0000
weapon_negev,bullet_hide,0.5667,,,,
weapon_negev,draw,1.1000,,,,
weapon_negev,draw,1.1000,Sound,Weapon_Negev.Draw,0.0000,0.3000
weapon_negev,draw,1.1000,Sound,Weapon_Negev.Pump_Q,0.2000,0.0000
weapon_negev,empty_reload,5.7000,,,,
weapon_negev,empty_reload,5.7000,Sound,Weapon_Negev.Coverup,0.6000,0.0000
weapon_negev,empty_reload,5.7000,Sound,Weapon_Negev.Boxout,1.3000,0.0000
weapon_negev,empty_reload,5.7000,ID,WPN_DROP_MAG,1.7000,0.0000
weapon_negev,empty_reload,5.7000,Sound,Weapon_Negev.Boxin,2.6333,0.0000
weapon_negev,empty_reload,5.7000,Sound,Weapon_Negev.Chain,3.0000,0.0000
weapon_negev,empty_reload,5.7000,Sound,Weapon_Negev.Coverdown,3.8000,0.0000
weapon_negev,empty_reload,5.7000,ID,WPN_RELOAD_ADD_AMMO,3.8333,0.0000
weapon_negev,empty_reload,5.7000,Sound,Weapon_Negev.Pump,4.5000,0.0000
weapon_negev,idle,0.0000,,,,
weapon_negev,idle_from_activity,1.0000,,,,
weapon_negev,lookat01,6.8667,,,,
weapon_negev,lookat01,6.8667,ID,WPN_INSPECT_INTRO,0.0000,1.8667
weapon_negev,lookat01,6.8667,Legacy,,0.0000,0.0000
weapon_negev,lookat01,6.8667,ID,WPN_INSPECT_LOOP,1.8667,2.1333
weapon_negev,lookat01,6.8667,ID,WPN_INSPECT_OUTRO,4.0000,2.8667
weapon_negev,reload,5.7000,,,,
weapon_negev,reload,5.7000,ID,WPN_RELOAD_SILENT,0.0000,4.0667
weapon_negev,reload,5.7000,Sound,Weapon_Negev.Coverup,0.6000,0.0000
weapon_negev,reload,5.7000,Sound,Weapon_Negev.Boxout,1.3667,0.0000
weapon_negev,reload,5.7000,ID,WPN_DROP_MAG,1.7000,0.0000
weapon_negev,reload,5.7000,ID,WPN_SHOW_BULLETS,1.7333,3.9667
weapon_negev,reload,5.7000,Sound,Weapon_Negev.Boxin,2.7000,0.0000
weapon_negev,reload,5.7000,Sound,Weapon_Negev.Chain,3.0000,0.0000
weapon_negev,reload,5.7000,Sound,Weapon_Negev.Coverdown,3.8333,0.0000
weapon_negev,reload,5.7000,ID,WPN_RELOAD_ADD_AMMO,3.8333,0.0000
weapon_negev,reload,5.7000,Sound,Weapon_Negev.Pump,4.5667,0.0000
weapon_negev,shoot1,0.8667,,,,
weapon_negev,shoot1,0.8667,Particle,shell_eject,0.0000,0.0000
weapon_negev,shoot1,0.8667,ID,WPN_BLOCK_INSPECT,0.0000,0.3000
weapon_negev,shoot1,0.8667,Particle,fps_fire,0.0000,0.0000
weapon_negev,shoot_empty,0.8667,,,,
weapon_negev,shoot_empty,0.8667,Particle,shell_eject,0.0000,0.0000
weapon_negev,shoot_empty,0.8667,Particle,fps_fire,0.0000,0.0000
weapon_negev,shoot_empty,0.8667,ID,WPN_BLOCK_INSPECT,0.0000,0.3333
weapon_ssg08,draw,1.0000,,,,
weapon_ssg08,draw,1.0000,Sound,Weapon_SSG08.Draw,0.0000,0.9667
weapon_ssg08,draw,1.0000,Sound,Weapon_SSG08.BoltBack_Q,0.2667,0.0000
weapon_ssg08,draw,1.0000,Sound,Weapon_SSG08.BoltForward_Q,0.4667,0.0000
weapon_ssg08,draw_ssg08_lgcy,1.0000,,,,
weapon_ssg08,draw_ssg08_lgcy,1.0000,Sound,Weapon_SSG08.Draw,0.0000,0.9667
weapon_ssg08,draw_ssg08_lgcy,1.0000,Sound,Weapon_SSG08.BoltBack_Q,0.2667,0.0000
weapon_ssg08,draw_ssg08_lgcy,1.0000,Sound,Weapon_SSG08.BoltForward_Q,0.4667,0.0000
weapon_ssg08,idle,0.0000,,,,
weapon_ssg08,idle_ssg08_lgcy,0.0000,,,,
weapon_ssg08,lookat01,5.3000,,,,
weapon_ssg08,lookat01,5.3000,ID,WPN_INSPECT_INTRO,0.0000,1.4667
weapon_ssg08,lookat01,5.3000,Sound,Weapon_SSG08.WeaponMove1,0.0667,0.0000
weapon_ssg08,lookat01,5.3000,ID,WPN_INSPECT_LOOP,1.4667,1.4333
weapon_ssg08,lookat01,5.3000,ID,WPN_INSPECT_OUTRO,2.9000,2.4000
weapon_ssg08,lookat01,5.3000,Sound,Weapon_SSG08.WeaponMove2,3.1333,0.0000
weapon_ssg08,lookat01,5.3000,Sound,Weapon_SSG08.WeaponMove3,4.2667,0.0000
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,,,,
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,ID,WPN_INSPECT_INTRO,0.0000,1.4667
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,Sound,Weapon_SSG08.WeaponMove1,0.0667,0.0000
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,ID,WPN_INSPECT_LOOP,1.4667,1.4333
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,ID,WPN_INSPECT_OUTRO,2.9000,2.4000
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,Sound,Weapon_SSG08.WeaponMove2,3.1333,0.0000
weapon_ssg08,lookat01_ssg08_lgcy,5.3000,Sound,Weapon_SSG08.WeaponMove3,4.2667,0.0000
weapon_ssg08,reload,3.7000,,,,
weapon_ssg08,reload,3.7000,ID,WPN_RELOAD_SILENT,0.0000,1.9000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.Clipout,0.3000,0.0000
weapon_ssg08,reload,3.7000,ID,WPN_DROP_MAG,0.6000,0.0000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.Clipin.Slide,1.5000,0.0000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.Clipin,1.5000,0.0000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.ClipHit,1.9333,0.0000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.AddAmmo,2.0000,0.0000
weapon_ssg08,reload,3.7000,ID,WPN_RELOAD_ADD_AMMO,2.0000,0.0000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.BoltBack,2.7333,0.0000
weapon_ssg08,reload,3.7000,Sound,Weapon_SSG08.BoltForward,2.9667,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,,,,
weapon_ssg08,reload_ssg08_lgcy,3.7000,ID,WPN_RELOAD_SILENT,0.0000,1.6333
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.Clipout,0.3000,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,ID,WPN_DROP_MAG,0.6000,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.Clipin.Slide,1.5000,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.Clipin,1.5000,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.ClipHit,1.9333,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.AddAmmo,2.0000,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,ID,WPN_RELOAD_ADD_AMMO,2.0000,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.BoltBack,2.7333,0.0000
weapon_ssg08,reload_ssg08_lgcy,3.7000,Sound,Weapon_SSG08.BoltForward,2.9667,0.0000
weapon_ssg08,shoot1,1.6667,,,,
weapon_ssg08,shoot1,1.6667,ID,WPN_BLOCK_INSPECT,0.0000,1.5667
weapon_ssg08,shoot1,1.6667,Particle,ssg08,0.0000,0.0000
weapon_ssg08,shoot1,1.6667,Sound,Weapon_SSG08.BoltBack,0.7000,0.0000
weapon_ssg08,shoot1,1.6667,Particle,shell_eject,0.8000,0.0000
weapon_ssg08,shoot1,1.6667,Sound,Weapon_SSG08.BoltForward,0.9667,0.0000
weapon_ssg08,shoot1_ssg08_lgcy,1.6667,,,,
weapon_ssg08,shoot1_ssg08_lgcy,1.6667,ID,WPN_BLOCK_INSPECT,0.0000,1.5667
weapon_ssg08,shoot1_ssg08_lgcy,1.6667,Particle,ssg08,0.0000,0.0000
weapon_ssg08,shoot1_ssg08_lgcy,1.6667,Sound,Weapon_SSG08.BoltBack,0.7000,0.0000
weapon_ssg08,shoot1_ssg08_lgcy,1.6667,Particle,shell_eject,0.8000,0.0000
weapon_ssg08,shoot1_ssg08_lgcy,1.6667,Sound,Weapon_SSG08.BoltForward,0.9667,0.0000
weapon_awp,draw,1.2667,,,,
weapon_awp,draw,1.2667,Sound,Weapon_AWP.Draw,0.0000,0.4667
weapon_awp,draw,1.2667,Sound,Weapon_AWP.BoltBack_Q,0.3333,0.0000
weapon_awp,draw,1.2667,Sound,Weapon_AWP.BoltForward_Q,0.6667,0.0000
weapon_awp,idle,0.0000,,,,
weapon_awp,lookat01,5.0000,,,,
weapon_awp,lookat01,5.0000,ID,WPN_INSPECT_INTRO,0.0000,1.0333
weapon_awp,lookat01,5.0000,Sound,Weapon_AWP.WeaponMove1,0.1667,0.0000
weapon_awp,lookat01,5.0000,ID,WPN_INSPECT_LOOP,1.0333,1.8667
weapon_awp,lookat01,5.0000,ID,WPN_INSPECT_OUTRO,2.9000,2.1000
weapon_awp,lookat01,5.0000,Sound,Weapon_AWP.WeaponMove2,3.0333,0.0000
weapon_awp,lookat01,5.0000,Sound,Weapon_AWP.WeaponMove3,3.8667,0.0000
weapon_awp,reload,3.6667,,,,
weapon_awp,reload,3.6667,ID,WPN_RELOAD_SILENT,0.0000,1.5667
weapon_awp,reload,3.6667,Sound,Weapon_AWP.Clipout,0.2667,0.0000
weapon_awp,reload,3.6667,ID,WPN_DROP_MAG,0.6667,0.0000
weapon_awp,reload,3.6667,Sound,Weapon_AWP.Clipin,1.5333,0.0000
weapon_awp,reload,3.6667,Sound,Weapon_AWP.Cliphit,2.0000,0.0000
weapon_awp,reload,3.6667,ID,WPN_RELOAD_ADD_AMMO,2.0000,0.0000
weapon_awp,reload,3.6667,Sound,Weapon_AWP.BoltBack,2.6334,0.0000
weapon_awp,reload,3.6667,Sound,Weapon_AWP.BoltForward,2.9667,0.0000
weapon_awp,shoot1,1.6000,,,,
weapon_awp,shoot1,1.6000,ID,WPN_BLOCK_INSPECT,0.0000,1.4000
weapon_awp,shoot1,1.6000,Particle,fps_view,0.0000,0.0000
weapon_awp,shoot1,1.6000,Particle,,0.0000,0.0000
weapon_awp,shoot1,1.6000,Sound,Weapon_AWP.BoltBack_Q,0.6000,0.0000
weapon_awp,shoot1,1.6000,Particle,shell_eject,0.7000,0.0000
weapon_awp,shoot1,1.6000,Sound,Weapon_AWP.BoltForward_Q,0.8667,0.0000
weapon_g3sg1,draw,1.0000,,,,
weapon_g3sg1,draw,1.0000,Sound,Weapon_FAMAS.Draw,0.0000,0.4667
weapon_g3sg1,draw,1.0000,Sound,Weapon_G3SG1.SlideBack_Q,0.3667,0.0000
weapon_g3sg1,draw,1.0000,Sound,Weapon_G3SG1.SlideForward_Q,0.5000,0.0000
weapon_g3sg1,idle1,0.0000,,,,
weapon_g3sg1,lookat01,4.4000,,,,
weapon_g3sg1,lookat01,4.4000,ID,WPN_INSPECT_INTRO,0.0000,0.8667
weapon_g3sg1,lookat01,4.4000,Sound,Weapon_G3SG1.WeaponMove1,0.1667,0.0000
weapon_g3sg1,lookat01,4.4000,ID,WPN_INSPECT_LOOP,0.8667,1.5333
weapon_g3sg1,lookat01,4.4000,ID,WPN_INSPECT_OUTRO,2.4000,2.0000
weapon_g3sg1,lookat01,4.4000,Sound,Weapon_G3SG1.WeaponMove2,2.4667,0.0000
weapon_g3sg1,lookat01,4.4000,Sound,Weapon_G3SG1.WeaponMove3,3.7000,0.0000
weapon_g3sg1,reload,4.6667,,,,
weapon_g3sg1,reload,4.6667,ID,WPN_RELOAD_SILENT,0.0000,4.6667
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.Draw,0.2000,0.0000
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.SlideBack,0.5333,0.0000
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.Clipout,1.3667,0.0000
weapon_g3sg1,reload,4.6667,ID,WPN_DROP_MAG,1.5333,0.0000
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.Clipin,2.5667,0.0000
weapon_g3sg1,reload,4.6667,ID,WPN_RELOAD_ADD_AMMO,2.6667,0.0000
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.AddAmmo,2.6667,0.0000
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.SlideForward,3.3000,0.0000
weapon_g3sg1,reload,4.6667,Sound,Weapon_G3SG1.Draw,3.7334,0.0000
weapon_g3sg1,shoot1,0.7333,,,,
weapon_g3sg1,shoot1,0.7333,ID,WPN_BLOCK_INSPECT,0.0000,0.3333
weapon_g3sg1,shoot1,0.7333,Particle,scar_fps,0.0000,0.0000
weapon_g3sg1,shoot1,0.7333,Particle,shell_eject,0.0486,0.0000
weapon_scar20,draw,1.0000,,,,
weapon_scar20,draw,1.0000,Sound,Weapon_scar20.Draw,0.0000,0.8333
weapon_scar20,draw,1.0000,Sound,Weapon_SCAR20.Handles,0.1333,0.8667
weapon_scar20,draw,1.0000,Sound,Weapon_scar20.BoltForward_Q,0.3000,0.0000
weapon_scar20,draw,1.0000,Sound,Weapon_scar20.BoltBack_Q,0.5333,0.0000
weapon_scar20,idle,0.0000,,,,
weapon_scar20,idle_slide_back,0.0000,,,,
weapon_scar20,lookat01,5.3000,,,,
weapon_scar20,lookat01,5.3000,ID,WPN_INSPECT_INTRO,0.0000,1.4667
weapon_scar20,lookat01,5.3000,Sound,Weapon_SCAR20.WeaponMove1,0.0667,0.0000
weapon_scar20,lookat01,5.3000,ID,WPN_INSPECT_LOOP,1.4667,1.4333
weapon_scar20,lookat01,5.3000,ID,WPN_INSPECT_OUTRO,2.9000,2.4000
weapon_scar20,lookat01,5.3000,Sound,Weapon_SCAR20.WeaponMove2,3.1333,0.0000
weapon_scar20,lookat01,5.3000,Sound,Weapon_SCAR20.WeaponMove3,4.2667,0.0000
weapon_scar20,reload,3.0667,,,,
weapon_scar20,reload,3.0667,ID,WPN_RELOAD_SILENT,0.0000,1.6667
weapon_scar20,reload,3.0667,Sound,Weapon_scar20.Clipout,0.3333,0.0000
weapon_scar20,reload,3.0667,ID,WPN_DROP_MAG,0.5667,0.0000
weapon_scar20,reload,3.0667,Sound,Weapon_scar20.Clipin,1.2667,0.0000
weapon_scar20,reload,3.0667,Sound,Weapon_SCAR20.AddAmmo,1.5334,0.0000
weapon_scar20,reload,3.0667,ID,WPN_RELOAD_ADD_AMMO,1.5334,0.0000
weapon_scar20,reload,3.0667,Sound,Weapon_SCAR20.Hit,2.0000,0.0000
weapon_scar20,reload,3.0667,Sound,Weapon_SCAR20.Handles,2.1000,0.0000
weapon_scar20,reload_empty,3.0667,,,,
weapon_scar20,reload_empty,3.0667,Sound,Weapon_scar20.BoltForward,0.0000,0.0000
weapon_scar20,reload_empty,3.0667,Sound,Weapon_scar20.Clipout,0.5000,0.0000
weapon_scar20,reload_empty,3.0667,ID,WPN_DROP_MAG,0.5667,0.0000
weapon_scar20,reload_empty,3.0667,Sound,Weapon_scar20.Clipin,1.2667,0.0000
weapon_scar20,reload_empty,3.0667,ID,WPN_RELOAD_ADD_AMMO,1.4667,0.0000
weapon_scar20,reload_empty,3.0667,Sound,Weapon_SCAR20.BoltBack,2.0000,0.0000
weapon_scar20,shoot1,0.8333,,,,
weapon_scar20,shoot1,0.8333,ID,WPN_BLOCK_INSPECT,0.0000,0.2667
weapon_scar20,shoot1,0.8333,Particle,scar_fps,0.0000,0.0000
weapon_scar20,shoot1,0.8333,Particle,shell_eject,0.0667,0.0000
weapon_scar20,shoot_empty,0.8333,,,,
weapon_scar20,shoot_empty,0.8333,ID,WPN_BLOCK_INSPECT,0.0000,0.2667
weapon_scar20,shoot_empty,0.8333,Particle,scar_fps,0.0000,0.0000
weapon_scar20,shoot_empty,0.8333,Particle,shell_eject,0.0667,0.0000
